"","dates","titles","push","id"
"60",2017-07-05,"[新聞] 林全肯定余政憲 聘任體發會副召集人",2,"M.1499239768.A.393"
"61",2017-07-05,"[問卦] 帶妹子開房 在櫃檯前先唱哈林的快樂頌",-2,"M.1499239778.A.CBC"
"62",2017-07-05,"[新聞] 里鄰整併搞不定 台中議會藍綠互爆衝突",5,"M.1499239788.A.F19"
"63",2017-07-05,"[新聞] 英罕病男嬰遭法院下令拔管教宗、川普打氣",65,"M.1499239799.A.897"
"64",2017-07-05,"[問卦] 年輕的林青霞和雞排妹 誰更漂亮?",2,"M.1499239825.A.601"
"65",2017-07-05,"Re: [問卦] 金門有什麼好玩的啊？",-1,"M.1499239826.A.241"
"66",2017-07-05,"[問卦] obike停在收費機車停車格時 費用該誰付?",-1,"M.1499239828.A.5C0"
"67",2017-07-05,"Re: [問卦] 柯P施政不錯，但對中態度大家接受嗎？",0,"M.1499239846.A.1FE"
"68",2017-07-05,"[問卦] 要怎麼有效排毒呢？",5,"M.1499239897.A.5BF"
"69",2017-07-05,"Re: [問卦] 柯P施政不錯，但對中態度大家接受嗎？",8,"M.1499239947.A.F8C"
"70",2017-07-05,"[問卦] 館長林口那家健身房是台灣最大的嗎",7,"M.1499240010.A.7D7"
"71",2017-07-05,"[問卦] 有沒有國道五號的八卦?",0,"M.1499240026.A.2F7"
"72",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",-9,"M.1499240073.A.DB3"
"73",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",0,"M.1499240217.A.185"
"74",2017-07-05,"[新聞] 少女遭母親男友性侵 還拿跳蛋強塞下體",20,"M.1499240302.A.7FA"
"75",2017-07-05,"[問卦] 吃天竺鼠有搞頭嗎？",7,"M.1499240323.A.A39"
"76",2017-07-05,"Re: [新聞] 與法國帥老闆上床開心自拍 女職員告不成",6,"M.1499240324.A.7A2"
"77",2017-07-05,"Re: [新聞] 感冒還沒好 蔡總統今天活動取消",10,"M.1499240415.A.2D7"
"78",2017-07-05,"Re: [新聞] 吳淡如搭機捷！　三張照片「超震撼」",3,"M.1499240491.A.85E"
"79",2017-07-05,"[問卦] 為啥日本天皇由皇宮警察來護衛？",7,"M.1499240495.A.B0F"
"80",2017-07-05,"[新聞] 以性器當吉祥物？　高捷車廂廣告惹議",-6,"M.1499240496.A.E0A"
"81",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",5,"M.1499240765.A.53A"
"82",2017-07-05,"[問卦] 大學真的很好玩嗎?",4,"M.1499240788.A.D32"
"83",2017-07-05,"Re: [問卦] 柯P施政不錯，但對中態度大家接受嗎？",8,"M.1499240810.A.79E"
"84",2017-07-05,"[新聞] HTC手機驚傳爆炸　印度用戶被炸傷手控公",16,"M.1499241000.A.F8F"
"85",2017-07-05,"[問卦] 三立新聞今天會播嗎？",4,"M.1499241041.A.DBD"
"86",2017-07-05,"[新聞] 與最愛的妳結婚　日本舉辦VR婚禮",3,"M.1499241069.A.795"
"87",2017-07-05,"[新聞] 苗栗假日之森戲水　死黨及兄弟確認3死",20,"M.1499241104.A.46E"
"88",2017-07-05,"Re: [問卦] 女生要的很簡單！",9,"M.1499241115.A.400"
"89",2017-07-05,"Re: [新聞] 以性器當吉祥物？　高捷車廂廣告惹議",2,"M.1499241129.A.7AF"
"90",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",6,"M.1499241272.A.23C"
"91",2017-07-05,"[問卦] 背殺這個字是不是退流行惹",3,"M.1499241305.A.F3A"
"92",2017-07-05,"[問卦] 舉債到底好不好？徵求理性討論",5,"M.1499241324.A.6D2"
"93",2017-07-05,"[問卦] 有沒有卡通台不說台語的八卦？",6,"M.1499241352.A.A23"
"94",2017-07-05,"[問卦] 錢沾4200億有多少會用在人民身上?",28,"M.1499241372.A.E86"
"95",2017-07-05,"Re: [問卦] 一家人出去都怎麼玩？？",2,"M.1499241417.A.016"
"96",2017-07-05,"[問卦] 該叫子仔還是仔仔好？",0,"M.1499241435.A.4B4"
"97",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",2,"M.1499241440.A.0F7"
"98",2017-07-05,"[問卦] 罰球的台語怎麼講？",9,"M.1499241441.A.C5A"
"99",2017-07-05,"[新聞] 天熱排長隊 一蘭拉麵客人昏倒",108,"M.1499241463.A.928"
"100",2017-07-05,"[新聞] 印度與中國邊境對峙 越南趁機拉攏抗南海",29,"M.1499241477.A.BCA"
"101",2017-07-05,"[問卦] <U+263A><U+263A><U+263A>樓下hy<U+263A><U+263A><U+263A>",-30,"M.1499241499.A.2A1"
"102",2017-07-05,"[問卦] 人類沉下去的東西有可能讓海平面上升嗎",8,"M.1499241502.A.972"
"103",2017-07-05,"Re: [問卦] obike沒有在回收車子的嗎",3,"M.1499241549.A.2FB"
"104",2017-07-05,"[問卦] 女生晚上騎了兩個小時的腳踏車為了找你",-2,"M.1499241575.A.A2B"
"105",2017-07-05,"Re: [問卦] 有沒有卡通台不說台語的八卦？",2,"M.1499241686.A.2F5"
"106",2017-07-05,"Re: [問卦] 三立新聞今天會播嗎？",5,"M.1499241721.A.866"
"107",2017-07-05,"Re: [新聞] 陸媒看武統台灣5萬人登陸就結束",24,"M.1499241763.A.1A7"
"108",2017-07-05,"Re: [新聞] 與法國帥老闆上床開心自拍 女職員告不成",-7,"M.1499241776.A.167"
"109",2017-07-05,"[問卦] 有沒有可以打進中華電信客服的辦法",4,"M.1499241791.A.1D0"
"110",2017-07-05,"[新聞] 阿～嘶～「螞蟻腰妹」21吋細腰＋挺奶　回",22,"M.1499241826.A.060"
"111",2017-07-05,"[問卦] 8+9被幹爆的劇情為什麼是負評",5,"M.1499241835.A.95E"
"112",2017-07-05,"Re: [新聞] 以性器當吉祥物？　高捷車廂廣告惹議",4,"M.1499241910.A.5F2"
"113",2017-07-05,"Re: [新聞] 以性器當吉祥物？　高捷車廂廣告惹議",1,"M.1499241947.A.BDD"
"114",2017-07-05,"Re: [問卦] 錢沾4200億有多少會用在人民身上?",5,"M.1499241955.A.2C9"
"115",2017-07-05,"[問卦] 電視怎麼運作的",-1,"M.1499242042.A.20C"
"116",2017-07-05,"Re: [問卦] 柯P施政不錯，但對中態度大家接受嗎？",4,"M.1499242061.A.391"
"117",2017-07-05,"[新聞] 離職忽略可領退休金 130萬差點飛了",27,"M.1499242070.A.719"
"118",2017-07-05,"Re: [問卦] 女生要的很簡單！",-2,"M.1499242114.A.610"
"119",2017-07-05,"Re: [問卦] obike沒有在回收車子的嗎",-17,"M.1499242122.A.B16"
"120",2017-07-05,"Re: [問卦] 抱怨低薪的有認真唸書過嗎",-1,"M.1499242165.A.905"
"121",2017-07-05,"[問卦] 台中高雄要捷運做什麼？",0,"M.1499242199.A.3E5"
"122",2017-07-05,"Re: [新聞] 李明翰：獨攀是自由　消防局長：獨攀發生",1,"M.1499242230.A.C28"
"123",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",6,"M.1499242242.A.6D1"
"124",2017-07-05,"[問卦] 正妹跑來坐旁邊看書是不是對本肥有意思",12,"M.1499242257.A.E7B"
"125",2017-07-05,"[問卦] wish車主素質是不是很差？",6,"M.1499242284.A.061"
"126",2017-07-05,"[問卦] 超 過 ３ ０ 歲 的 女 生，值 得 追 嗎 ?",-7,"M.1499242327.A.23C"
"127",2017-07-05,"[問卦] 覺得馬尾太重怎麼辦？",6,"M.1499242331.A.FD9"
"128",2017-07-05,"[新聞] 吳淡如po照批機場捷運「空無一人」 捷運",26,"M.1499242544.A.87E"
"129",2017-07-05,"[新聞] 從三壘守到二壘　林子偉全場1球都沒有",10,"M.1499242571.A.253"
"130",2017-07-05,"[問卦] 現在台灣的中小學老師會鼓勵學生發言嗎",4,"M.1499242626.A.4E4"
"131",2017-07-05,"[新聞] 日本環球小姐就是她！175甜美櫻花妹摘后",16,"M.1499242636.A.756"
"132",2017-07-05,"Re: [問卦] 有無宋仲基與宋慧喬結婚是要掩蓋什麼的卦",3,"M.1499242648.A.12F"
"133",2017-07-05,"Re: [問卦] 台中高雄要捷運做什麼？",-2,"M.1499242766.A.E62"
"134",2017-07-05,"[問卦] 老人們太後知後覺了吧?",2,"M.1499242771.A.674"
"135",2017-07-05,"[問卦] 一般人有可能打中拳王阿里嗎?",12,"M.1499242876.A.214"
"136",2017-07-05,"[新聞] 不滿「前瞻」　林飛帆轟政府：繼續墮落吧",9,"M.1499242897.A.353"
"137",2017-07-05,"Re: [問卦] 超 過 ３ ０ 歲 的 女 生，值 得 追 嗎 ?",3,"M.1499242950.A.E36"
"138",2017-07-05,"Re: [新聞] 中國史被連根拔起?高中新課綱再投震撼彈",1,"M.1499242980.A.73F"
"139",2017-07-05,"[問卦] obike跟路邊攤的差別?",1,"M.1499242995.A.586"
"140",2017-07-05,"[新聞] 前瞻條例4黨有共識　柯建銘:沒有三讀來找",12,"M.1499242995.A.29C"
"141",2017-07-05,"[問卦] 天堂路爬過就很神？",-8,"M.1499243014.A.799"
"142",2017-07-05,"[新聞] 新郎婚禮拿AK47掃射慶祝　不料打到攝影師",55,"M.1499243054.A.D2B"
"143",2017-07-05,"[問卦] 大你15歲新鮮鮑魚 vs.小你15歲東歐老鮑魚",-13,"M.1499243096.A.495"
"144",2017-07-05,"Re: [問卦] 妹妹眼睛痛<U+2665>",-4,"M.1499243131.A.A83"
"145",2017-07-05,"[問卦] 心靜自然涼是真滴嗎",3,"M.1499243136.A.C5D"
"146",2017-07-05,"[問卦] 有沒有燃料稅為什麼要繳的掛",1,"M.1499243149.A.4F1"
"147",2017-07-05,"[ＦＢ] 台南子弟看前瞻",-4,"M.1499243156.A.DAF"
"148",2017-07-05,"[新聞]田馥甄回台急奔高雄見老公 迷妹表情被捕<U+AE31>",6,"M.1499243229.A.BCB"
"149",2017-07-05,"[問卦] 醫生也會看醫生嗎",3,"M.1499243256.A.801"
"150",2017-07-05,"Re: [問卦] obike沒有在回收車子的嗎",15,"M.1499243301.A.D0F"
"151",2017-07-05,"[問卦] 學詩經一樣送藥草給心儀的女神的八卦？",7,"M.1499243376.A.6E2"
"152",2017-07-05,"[問卦] 有沒有台灣人愛沾光八卦",2,"M.1499243391.A.59A"
"153",2017-07-05,"[新聞] 狂飆173公里　他烙賽褲底仍挨罰8千加扣照",71,"M.1499243393.A.62C"
"154",2017-07-05,"[ＦＢ] 林飛帆:民進黨繼續墮落吧！",-65,"M.1499243425.A.5FA"
"155",2017-07-05,"[問卦] 有沒有女人愛說反話的八卦？",4,"M.1499243435.A.37C"
"156",2017-07-05,"[問卦] 鹽巴吃得出差別嗎？",32,"M.1499243452.A.62F"
"157",2017-07-05,"[新聞] 台鐵萬華站發生死傷事故　6旬老翁落軌遭",6,"M.1499243502.A.990"
"158",2017-07-05,"[問卦] 有沒有要送女友什麼禮物的卦",2,"M.1499243505.A.247"
"159",2017-07-05,"[問卦] 奇怪的紅線",1,"M.1499243507.A.B69"
"160",2017-07-05,"Re: [問卦] 急！用生髮劑塗肛門毛會長會來嗎？",3,"M.1499243516.A.101"
"161",2017-07-05,"[問卦] 肥宅的優點？",-2,"M.1499243558.A.68A"
"162",2017-07-05,"[新聞] 李彥宏乘無人駕駛汽車上路被交警查",3,"M.1499243581.A.D39"
"163",2017-07-05,"[問卦] 在台灣住哪裡治安比較好呀？",5,"M.1499243602.A.A38"
"164",2017-07-05,"[爆卦] 華視未經當事人同意就引用FB內容",5,"M.1499243633.A.2E0"
"165",2017-07-05,"[問卦] 李柔蓁很甜對不對!!!",2,"M.1499243653.A.5BF"
"166",2017-07-05,"[問卦] 有沒有塑膠燃燒會產生什麼東西的八卦？",0,"M.1499243689.A.368"
"167",2017-07-05,"[問卦] 有人會自稱小資男嗎",2,"M.1499243784.A.EA5"
"168",2017-07-05,"[新聞] 一例一休修法　學者：鬆綁加班工時上限",-4,"M.1499243786.A.EF2"
"169",2017-07-05,"Re: [問卦] 鹽巴吃得出差別嗎？",1,"M.1499243796.A.8D8"
"170",2017-07-05,"[問卦] 台北蓋滿捷運卻叫南部吸公車廢氣？",1,"M.1499243812.A.5EE"
"171",2017-07-05,"沿海磯釣浮潛抓回來的龍蝦石斑海膽可以吃嗎",5,"M.1499243817.A.67D"
"172",2017-07-05,"[問卦] 這是什麼貓?",8,"M.1499243824.A.A33"
"173",2017-07-05,"[問卦] 一天要尻幾發才夠?",9,"M.1499243836.A.CE6"
"174",2017-07-05,"[問卦]林子偉上壘後的表情",5,"M.1499243862.A.182"
"175",2017-07-05,"Re: [新聞] 吳淡如搭機捷！　三張照片「超震撼」",5,"M.1499243892.A.12B"
"176",2017-07-05,"[問卦] 剩一個小時下班該幹嘛",9,"M.1499243898.A.5F6"
"177",2017-07-05,"[問卦] <U+263A><U+263A><U+263A>幫馬眼<U+263A><U+263A><U+263A>割雙眼皮<U+263A><U+263A><U+263A>",-3,"M.1499244011.A.C98"
"178",2017-07-05,"Re: [新聞] 與法國帥老闆上床開心自拍 女職員告不成",7,"M.1499244027.A.489"
"179",2017-07-05,"Re: [問卦] 有人會自稱小資男嗎",2,"M.1499244049.A.527"
"180",2017-07-05,"[問卦] 發燒要怎麼辦",7,"M.1499244056.A.FA8"
"181",2017-07-05,"[問卦] 臺灣人愛雙重標準算是民族特性嗎?",0,"M.1499244066.A.702"
"182",2017-07-05,"Re: [ＦＢ] 林飛帆:民進黨繼續墮落吧！",-3,"M.1499244077.A.A21"
"183",2017-07-05,"Re: [新聞] 一例一休修法　學者：鬆綁加班工時上限",0,"M.1499244213.A.F7E"
"184",2017-07-05,"[問卦] 有逆搭訕嗎?",2,"M.1499244219.A.3EB"
"185",2017-07-05,"Re: [問卦] 天堂路爬過就很神？",2,"M.1499244232.A.1A8"
"186",2017-07-05,"Re: [ＦＢ] 林飛帆:民進黨繼續墮落吧！",4,"M.1499244247.A.328"
"187",2017-07-05,"[問卦] 大奶妹好還是混血妹?",3,"M.1499244338.A.C5F"
"188",2017-07-05,"Re: [問卦] 王永慶在世的時候有多神？",0,"M.1499244356.A.86E"
"189",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",-1,"M.1499244356.A.4F1"
"190",2017-07-05,"[新聞] 華碩改組3事業群大瘦身　拼2018年翻轉",10,"M.1499244418.A.978"
"191",2017-07-05,"Re: [問卦] 有逆搭訕嗎?",0,"M.1499244551.A.2D1"
"192",2017-07-05,"[新聞] 遼寧艦一級戰備:隨時打擊挑釁目標",-9,"M.1499244556.A.140"
"193",2017-07-05,"Re: [新聞] 陸專家：遼寧艦可隨時打擊挑釁目標",4,"M.1499244577.A.E88"
"194",2017-07-05,"[問卦] 有沒有隨便挖都到挖得鋼彈的八卦",0,"M.1499244598.A.B19"
"195",2017-07-05,"[問卦] 肥宅頭貼換成跟茶魚的合照",5,"M.1499244606.A.411"
"196",2017-07-05,"Re: [ＦＢ] 台南子弟看前瞻",0,"M.1499244656.A.EB0"
"197",2017-07-05,"[爆卦] 民進黨開始喊 九二共識 了",125,"M.1499244666.A.417"
"198",2017-07-05,"Re: [新聞] 前瞻條例4黨有共識　柯建銘:沒有三讀來找",-1,"M.1499244695.A.07F"
"199",2017-07-05,"Re: [問卦] 登入300差不多就可以算八卦霸主了吧?",-2,"M.1499244698.A.0CF"
"200",2017-07-05,"[問卦] 為了心愛的女森蹲八年牢可以嗎?",4,"M.1499244710.A.63C"
"201",2017-07-05,"[問卦] 中國在國際上消滅ROC，又要9.2捍衛ROC",12,"M.1499244730.A.721"
"202",2017-07-05,"Re: [新聞] 陸媒看武統台灣5萬人登陸就結束",-6,"M.1499244732.A.C1E"
"203",2017-07-05,"Re: [問卦] 錢沾4200億有多少會用在人民身上?",-2,"M.1499244761.A.29B"
"204",2017-07-05,"[新聞] 遭連勝文批親中賣台 柯P反諷少數權貴買",1,"M.1499244829.A.65E"
"205",2017-07-05,"[問卦] 炸醬麵怎麼唸",8,"M.1499244861.A.A02"
"206",2017-07-05,"[問卦] 黃牌有沒有機會上國道",0,"M.1499244890.A.089"
"207",2017-07-05,"[新聞] 男友想跟前任復合…她怒「偷拍鳥宣示主權",8,"M.1499244911.A.68F"
"208",2017-07-05,"Re: [新聞] 王家四小姐做了這些事 引發長庚創院最大",1,"M.1499244936.A.D86"
"209",2017-07-05,"[問卦] 爸爸節送爸爸刮鬍刀會不會太老梗？",17,"M.1499244976.A.154"
"210",2017-07-05,"[問卦] 即將17:00有多少人也準備秒刷卡下班?",5,"M.1499245109.A.073"
"211",2017-07-05,"Re: [新聞] 不打了 前瞻4年4200億 藍綠簽字",5,"M.1499245125.A.866"
"212",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",3,"M.1499245136.A.2B6"
"213",2017-07-05,"[問卦] 會說東南亞語的外交官/旅遊業者",6,"M.1499245142.A.75F"
"214",2017-07-05,"[問卦] win 10的磁碟重組 是防止有笨蛋重組SSD嗎",6,"M.1499245197.A.C4D"
"215",2017-07-05,"[新聞] 花蓮教育希望工程啟航 10名高中生將公費",5,"M.1499245200.A.92B"
"216",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",-1,"M.1499245212.A.F82"
"217",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",5,"M.1499245214.A.BF8"
"218",2017-07-05,"[問卦] 偷看別人的奶奶被發現 該怎麼化解尷尬",24,"M.1499245249.A.6D8"
"219",2017-07-05,"[問卦] 姆咪的歐派",-10,"M.1499245313.A.6E1"
"220",2017-07-05,"[問卦] 九尾狐玉藻前和妲己有關係嗎？",6,"M.1499245317.A.71A"
"221",2017-07-05,"[問卦] 台灣的馬路",1,"M.1499245354.A.190"
"222",2017-07-05,"Re: [問卦] 黃牌有沒有機會上國道",2,"M.1499245386.A.262"
"223",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",-1,"M.1499245390.A.360"
"224",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",-2,"M.1499245403.A.A29"
"225",2017-07-05,"[新聞] 法官要看他身體狀況 陳水扁「真的請假了",4,"M.1499245413.A.6D4"
"226",2017-07-05,"Re: [問卦] 爸爸節送爸爸刮鬍刀會不會太老梗？",4,"M.1499245426.A.1C7"
"227",2017-07-05,"Re: [ＦＢ] 台南子弟看前瞻",0,"M.1499245440.A.8F4"
"228",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",-1,"M.1499245508.A.C39"
"229",2017-07-05,"Re: [問卦] 電費一度10.5元很便宜嗎？",7,"M.1499245508.A.B78"
"230",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",2,"M.1499245604.A.B67"
"231",2017-07-05,"[新聞] 甄珍護劉子千痛言：我可以犧牲 不能當二",41,"M.1499245619.A.C66"
"232",2017-07-05,"[新聞] 手拿鐵棒爽集結！警突然殺出擋路中「霸",5,"M.1499245623.A.79E"
"233",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",1,"M.1499245649.A.D5A"
"234",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",-5,"M.1499245652.A.B54"
"235",2017-07-05,"Re: [問卦] 為啥日本天皇由皇宮警察來護衛？",2,"M.1499245658.A.ED0"
"236",2017-07-05,"[問卦] 子女受中國教育然後回台投票的掛?",2,"M.1499245664.A.8F0"
"237",2017-07-05,"[問卦] 白頭翁幼鳥的掛",2,"M.1499245666.A.45E"
"238",2017-07-05,"[問卦] 鄉民愛吃什麼包?湯包 小籠包 肉包 割包?",5,"M.1499245712.A.013"
"239",2017-07-05,"Re: [新聞] 狂飆173公里　他烙賽褲底仍挨罰8千加扣照",2,"M.1499245734.A.D24"
"240",2017-07-05,"[問卦] 早上萬丹塑膠棧板工廠火災 潘孟安表示:",7,"M.1499245763.A.0AF"
"241",2017-07-05,"Re: [問卦]3分鐘解讀前瞻軌道建設研究報告(4) C3C4C6",0,"M.1499245764.A.7DF"
"242",2017-07-05,"[問卦] 台灣有辦過很成功的國際比賽嗎",2,"M.1499245831.A.6BE"
"243",2017-07-05,"[問卦] 台灣性別相關的用語對男人平等嗎？",2,"M.1499245842.A.9EB"
"244",2017-07-05,"[新聞] 陸手機商小米收購諾基亞部分專利資產",3,"M.1499245859.A.E4C"
"245",2017-07-05,"Re: [問卦] 加拿大愛德華王子島省是個怎樣的地方？",13,"M.1499245907.A.32B"
"246",2017-07-05,"[問卦] 全球暖化是一場騙局，川普是先知的八卦?",-11,"M.1499245908.A.70B"
"247",2017-07-05,"Re: [新聞] 幫經商老爸種出市值1億大麻！政大外交畢",3,"M.1499245916.A.812"
"248",2017-07-05,"Re: [爆卦] 民進黨開始喊 九二共識 了",19,"M.1499245933.A.6CF"
"249",2017-07-05,"[問卦] 宋中基遇到李秉憲 玄彬 第一句話說甚麼?",6,"M.1499245937.A.A4F"
"250",2017-07-05,"[ＦＢ] 徐永明 硬體建設非萬能，人才培育要優先",-1,"M.1499245950.A.7CA"
"251",2017-07-05,"[問卦] 肥宅第一次刺青該刺哪好呢？",-3,"M.1499245961.A.BEB"
"252",2017-07-05,"[問卦] 星期三的這個時候國中小學生都在幹嘛",28,"M.1499245965.A.E13"
"253",2017-07-05,"[問卦] 九二共識是不是跟反清復明的口號一樣",1,"M.1499246032.A.714"
