"","dates","titles","push","id"
"27",2017-12-18,"Re: [問卦] yahoo是怎一手好牌打到輸",6,"M.1513562320.A.D5B"
"28",2017-12-18,"[新聞] 北朝鮮特務兜售飛彈零件、煤礦 澳洲被逮",9,"M.1513562325.A.ED8"
"29",2017-12-18,"[新聞] 泛藍民間論壇 洪秀柱周鍚瑋皆到場",-5,"M.1513562363.A.140"
"30",2017-12-18,"[新聞] 「她…叫我的名字」女友遭輾死　14歲少年",7,"M.1513562398.A.9AB"
"31",2017-12-18,"Re: [問卦] 南部物價真的比較便宜嗎？",3,"M.1513562445.A.4D6"
"32",2017-12-18,"Re: [新聞] 一分鐘打350字！ 唐鳳推開放政府就靠她",1,"M.1513562510.A.DC4"
"33",2017-12-18,"[問卦] 都說韓國演藝圈有潛規則，那日本咧？",3,"M.1513562564.A.40D"
"34",2017-12-18,"[新聞] 今年新生兒恐不到20萬　政府將推育人革命",-73,"M.1513562632.A.E61"
"35",2017-12-18,"Re: [問卦] 正黃旗貝勒爺有多大?",5,"M.1513562657.A.6BF"
"36",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",-6,"M.1513562662.A.325"
"37",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",40,"M.1513562720.A.E2B"
"38",2017-12-18,"[問卦] 講哪句順口溜會透露年齡？",39,"M.1513562731.A.19F"
"39",2017-12-18,"[問卦] 有500萬年薪以上的鄉民嗎？",7,"M.1513562745.A.F8A"
"40",2017-12-18,"Re: [問卦] 南部物價真的比較便宜嗎？",4,"M.1513562769.A.E20"
"41",2017-12-18,"[新聞] 這款拌麵半天狂銷10萬包 熱呼呼伴你在家",-4,"M.1513562895.A.954"
"42",2017-12-18,"[新聞] 全台重劃區近千 高雄面積最大",7,"M.1513562910.A.804"
"43",2017-12-18,"[問卦] 要準備看牙醫了",5,"M.1513562942.A.8E4"
"44",2017-12-18,"Re: [新聞] 網紅一口氣寄4千件貨　超商支援到半夜",-4,"M.1513562992.A.405"
"45",2017-12-18,"[新聞] 陸客遊台心得列7大點…形容「不過如此」!",42,"M.1513562998.A.BF9"
"46",2017-12-18,"Re: [新聞] 何守正姊被爆自豪「正黃旗」　郎姑霸嗆：笑掉我大牙",2,"M.1513563019.A.683"
"47",2017-12-18,"[問卦] 有人還記得蕃薯藤的topia嗎",2,"M.1513563036.A.9BD"
"48",2017-12-18,"Re: [問卦] yahoo是怎一手好牌打到輸",2,"M.1513563048.A.726"
"49",2017-12-18,"Re: [新聞] 一分鐘打350字！ 唐鳳推開放政府就靠她",2,"M.1513563094.A.079"
"50",2017-12-18,"[新聞] 鬥陣特攻》十二隻托比昂「鐵鎚大戰」 OPC",8,"M.1513563149.A.BEE"
"51",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",14,"M.1513563185.A.5FE"
"52",2017-12-18,"Re: [新聞] 第一次約會就能變戀人",-1,"M.1513563214.A.116"
"53",2017-12-18,"[問卦] 這麼冷妹子還露肩穿絲襪",-24,"M.1513563217.A.8E1"
"54",2017-12-18,"[問卦] 斗六市是不是超越嘉義市了",32,"M.1513563272.A.0F1"
"55",2017-12-18,"[新聞] 何守正真的是滿清貝勒！小嫻認證血統：<U+A731>",-45,"M.1513563273.A.F30"
"56",2017-12-18,"[問卦] 有沒有推薦的地獄交換禮物",10,"M.1513563368.A.DF3"
"57",2017-12-18,"Re: [問卦] 這麼冷妹子還露肩穿絲襪",-8,"M.1513563516.A.ED0"
"58",2017-12-18,"[問卦] ptt登入次數身家多少以下是低端人口？",6,"M.1513563596.A.700"
"59",2017-12-18,"[問卦] 有沒有讀理組的八卦",5,"M.1513563632.A.DFB"
"60",2017-12-18,"Re: [問卦] 有沒有MIT台灣誌主持人的八卦?",9,"M.1513563649.A.399"
"61",2017-12-18,"[問卦] 何守正打得贏朱雪璋嗎??",11,"M.1513563659.A.675"
"62",2017-12-18,"[問卦] 真的有人用比特幣賺到錢嗎",17,"M.1513563679.A.C00"
"63",2017-12-18,"[問卦] 中國皇室血統 西方血統 都幾",2,"M.1513563691.A.2AC"
"64",2017-12-18,"[問卦] 學妹不能理解我的笑話怎麼辦？",-3,"M.1513563754.A.335"
"65",2017-12-18,"[ＦＢ] 蔡英文",-3,"M.1513563824.A.7DE"
"66",2017-12-18,"Re: [新聞] 一分鐘打350字！ 唐鳳推開放政府就靠她",2,"M.1513563837.A.032"
"67",2017-12-18,"[新聞] 富比士評最佳手機！蘋果慘輸大陸機淪第三",2,"M.1513563856.A.C7F"
"68",2017-12-18,"[問卦] 哪句英語一開口就覺得覺得很道地",154,"M.1513563864.A.F07"
"69",2017-12-18,"[問卦] 南部就是屌打北部為什麼有人不服?",-1,"M.1513563871.A.699"
"70",2017-12-18,"Re: [問卦] 手術會不會痛的八卦？",2,"M.1513563915.A.43A"
"71",2017-12-18,"[新聞] 黃國昌逃過被罷免　最該謝謝民進黨",-18,"M.1513563916.A.DE0"
"72",2017-12-18,"[問卦] ptt哪個板最愛唬爛?",-1,"M.1513563955.A.784"
"73",2017-12-18,"[新聞] 「讓台北偉大」 鄭麗文宣布參選台北市長",5,"M.1513563973.A.968"
"74",2017-12-18,"[問卦] 長者只信偏方怎麼辦",4,"M.1513563992.A.A6F"
"75",2017-12-18,"[新聞] 中國在美上市公司 讓投資者虧大了",6,"M.1513563999.A.C28"
"76",2017-12-18,"Re: [問卦] 年薪120萬在台灣算什麼位數",2,"M.1513564005.A.68D"
"77",2017-12-18,"[問卦] 屈中恆跟宋少卿是滿人嗎？",7,"M.1513564045.A.50B"
"78",2017-12-18,"Re: [新聞] 富比士評最佳手機！蘋果慘輸大陸機淪第三",-1,"M.1513564052.A.7AC"
"79",2017-12-18,"Re: [問卦] 民主真的是一個好制度嗎",-1,"M.1513564147.A.16A"
"80",2017-12-18,"[ＦＢ] 郝龍斌:不惜發動公投給無能的政府教訓",-7,"M.1513564171.A.27C"
"81",2017-12-18,"[問卦] 誰把老婆亂丟快認不要讓偶罵(<U+3065><U+30FB>ω<U+30FB>)<U+3065>",-3,"M.1513564190.A.331"
"82",2017-12-18,"Re: [新聞] 姚文智宣布參選北市長 綠議員：柯文哲落",0,"M.1513564199.A.13A"
"83",2017-12-18,"Re: [新聞] 美艦抵台武統之日 陸少將：可能性趨大",1,"M.1513564213.A.75D"
"84",2017-12-18,"[問卦]為什麼多爾袞鰲拜跟鬼子六不篡位當皇帝?",8,"M.1513564220.A.F51"
"85",2017-12-18,"[問卦] 何守正守得住街亭嗎？",1,"M.1513564257.A.576"
"86",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",30,"M.1513564289.A.3D4"
"87",2017-12-18,"Re: [ＦＢ] 蔡英文",0,"M.1513564311.A.222"
"88",2017-12-18,"[新聞] 若不與柯P結盟 綠資深議員：民進黨每人",3,"M.1513564314.A.4E9"
"89",2017-12-18,"Re: [新聞] 「讓台北偉大」 鄭麗文宣布參選台北市長",1,"M.1513564343.A.234"
"90",2017-12-18,"Re: [問卦] 台灣的冬天沒幾天又不冷？",4,"M.1513564349.A.6E0"
"91",2017-12-18,"[問卦] 為什麼台灣人歷史那麼差？",5,"M.1513564380.A.85D"
"92",2017-12-18,"[新聞] Google 首頁開始慶祝聖誕節　可愛企鵝讓",6,"M.1513564415.A.85F"
"93",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",9,"M.1513564427.A.16D"
"94",2017-12-18,"[問卦] 停車看到地上有胸罩怎麼處理？",27,"M.1513564472.A.38D"
"95",2017-12-18,"[新聞] 計程車因短程拒載　意外害女夜店門口被殺",-6,"M.1513564497.A.6A8"
"96",2017-12-18,"[新聞] 籲檢公布三中案錄音 馬:追殺得像什麼一樣",-6,"M.1513564540.A.A29"
"97",2017-12-18,"Re: [問卦] 真的有人用比特幣賺到錢嗎",5,"M.1513564586.A.2B2"
"98",2017-12-18,"Re: [新聞] 一分鐘打350字！ 唐鳳推開放政府就靠她",-1,"M.1513564629.A.54B"
"99",2017-12-18,"[問卦] 哪句西班牙文講出來最道地",35,"M.1513564649.A.F7D"
"100",2017-12-18,"[問卦] make Taipei great again ",5,"M.1513564659.A.AAD"
"101",2017-12-18,"[新聞] 台中／市長選舉 林佳龍喊贏過21萬票 藍",11,"M.1513564666.A.916"
"102",2017-12-18,"[新聞] 環保署今天向賴揆報告 抗空汙行動方案",2,"M.1513564677.A.858"
"103",2017-12-18,"Re: [問卦] 民主真的是一個好制度嗎",4,"M.1513564706.A.371"
"104",2017-12-18,"[問卦] 南部人要翻身 只能來台北? ",7,"M.1513564745.A.EAD"
"105",2017-12-18,"[新聞] 台北高中生 激辯重啟核四",56,"M.1513564752.A.59B"
"106",2017-12-18,"[新聞] 別怕愛滋！ 同志諮詢熱線 推動HIV+OK",-25,"M.1513564786.A.96D"
"107",2017-12-18,"[新聞] 中國民宅藏9億現金　警方用壞3個點鈔機",11,"M.1513564823.A.4B4"
"108",2017-12-18,"[問卦] 超商預購的年菜好吃嗎",11,"M.1513564832.A.4CF"
"109",2017-12-18,"[問卦] 飛行外套 手臂上那紅色那一條幹嘛用的",3,"M.1513564845.A.D41"
"110",2017-12-18,"[新聞] 恐怖！人夫睡醒發現棉被鼓鼓的　掀開真相",1,"M.1513564850.A.9BC"
"111",2017-12-18,"[問卦] 到日本玩手機不見怎麼處理",5,"M.1513564912.A.C87"
"112",2017-12-18,"[問卦]想投胎可是不想死的方法",1,"M.1513564914.A.50F"
"113",2017-12-18,"[新聞] 送修蘋果筆電氣炸！ 「內臟」竟被五",-1,"M.1513564918.A.0CF"
"114",2017-12-18,"[新聞] 「我有妳性愛影片！」18歲辣妹嚇到糾眾痛",20,"M.1513564942.A.08A"
"115",2017-12-18,"[問卦] 甲甲性教育中的肛門是？",1,"M.1513564956.A.369"
"116",2017-12-18,"[問卦] 哪句韓語一講就覺得很道地？",5,"M.1513565004.A.F45"
"117",2017-12-18,"[問卦] 不貸款買6000萬房子的都是什麼人？",43,"M.1513565013.A.374"
"118",2017-12-18,"Re: [問卦] 年薪120萬在台灣算什麼位數",0,"M.1513565060.A.070"
"119",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",4,"M.1513565065.A.19F"
"120",2017-12-18,"[問卦] 服貿其實不錯？？",-14,"M.1513565088.A.826"
"121",2017-12-18,"[新聞] 共青團中央文革式吹捧 高級黑習近平？",6,"M.1513565138.A.DA7"
"122",2017-12-18,"Re: [問卦] 有沒有不會英文沒什麼錢去澳洲打工的八卦",1,"M.1513565154.A.829"
"123",2017-12-18,"[問卦] 台灣旅遊 怎麼那麼貴?",1,"M.1513565163.A.424"
"124",2017-12-18,"Re: [新聞] 台中／市長選舉 林佳龍喊贏過21萬票 藍",9,"M.1513565222.A.B1C"
"125",2017-12-18,"Re: [新聞] 送修蘋果筆電氣炸！ 「內臟」竟被五鬼搬運",0,"M.1513565230.A.D59"
"126",2017-12-18,"Re: [問卦] 吸毒過量死亡的感覺是怎麼樣",1,"M.1513565242.A.7B3"
"127",2017-12-18,"[問卦] 英雄比氣長，下一句？",0,"M.1513565276.A.605"
"128",2017-12-18,"[問卦] 約砲和一夜情有什麼不同？",4,"M.1513565300.A.662"
"129",2017-12-18,"[問卦] 哪句普通話聽起來最在地",-2,"M.1513565302.A.A77"
"130",2017-12-18,"Re: [問卦] 民主真的是一個好制度嗎",3,"M.1513565332.A.133"
"131",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",3,"M.1513565342.A.6F7"
"132",2017-12-18,"[問卦] 哪句日文一講就覺得很道地",7,"M.1513565355.A.AF3"
"133",2017-12-18,"[問卦] 哪句客語一開口就覺得很道地?",6,"M.1513565383.A.267"
"134",2017-12-18,"[問卦] 哪句台語講出來很道地?",7,"M.1513565383.A.27B"
"135",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",5,"M.1513565423.A.226"
"136",2017-12-18,"Re: [問卦] 金庸怎麼不以民國為背景寫武俠小說？",0,"M.1513565429.A.047"
"137",2017-12-18,"[新聞] 判完死刑「遊街示眾」　然後這10人立馬槍",15,"M.1513565442.A.8F9"
"138",2017-12-18,"[問卦] 哪句韓文講出來就覺得很道地?",6,"M.1513565482.A.256"
"139",2017-12-18,"Re: [新聞] 何守正真的是滿清貝勒！小嫻認證血統：1",0,"M.1513565510.A.A07"
"140",2017-12-18,"[問卦] 哪句北京話聽起來最道地？",5,"M.1513565536.A.40A"
"141",2017-12-18,"[問卦] 滿族的滿足怎麼唸",1,"M.1513565558.A.B01"
"142",2017-12-18,"[問卦] 有女孩兒們的卦嗎？",-1,"M.1513565576.A.508"
"143",2017-12-18,"[新聞] 為與專家拍AV！暗黑橋本環奈透露引退念頭",2,"M.1513565598.A.3D0"
"144",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",4,"M.1513565621.A.B33"
"145",2017-12-18,"[問卦] 哪句俄文一講就覺得很道地",9,"M.1513565622.A.001"
"146",2017-12-18,"[問卦] 有晨間劇女主角  那有沒有晨間劇男主角",7,"M.1513565644.A.A7E"
"147",2017-12-18,"[問卦] 哪句德文講出來就覺得很道地",5,"M.1513565758.A.981"
"148",2017-12-18,"[新聞] 衛福部：少子化辦公室隨時開會討論因應",-6,"M.1513565770.A.7A5"
"149",2017-12-18,"Re: [問卦] 有沒有這世界豆漿大王誰才是始祖的卦?",4,"M.1513565775.A.6ED"
"150",2017-12-18,"[問卦] 哪種英文口音最道地？",-1,"M.1513565833.A.AEC"
"151",2017-12-18,"[新聞]""抗西方宗教文化"" 瀋陽藥科大學傳禁過聖誕",7,"M.1513565858.A.A61"
"152",2017-12-18,"Re: [新聞] 計程車因短程拒載　意外害女夜店門口被殺",2,"M.1513565867.A.4DD"
"153",2017-12-18,"Re: [問卦] 在高雄住一年平均會縮短壽命幾年???",0,"M.1513565881.A.82B"
"154",2017-12-18,"[新聞] 為挑戰金氏紀錄 5百小球員寒風憋尿餓肚子",-1,"M.1513565887.A.B2A"
"155",2017-12-18,"[問卦] 有沒有哪個地道最道地的八卦？",-1,"M.1513565896.A.510"
"156",2017-12-18,"[問卦] 哪句鄉民用語一說起來就很道地?",11,"M.1513565905.A.13A"
"157",2017-12-18,"[新聞] 「一直沒有武統行動」共軍少將放話:在等",-17,"M.1513565910.A.913"
"158",2017-12-18,"Re: [問卦] 年薪120萬在台灣算什麼位數",1,"M.1513565920.A.080"
"159",2017-12-18,"[問卦] 哪一種習慣講出來會覺得很道地？",-2,"M.1513565953.A.15A"
"160",2017-12-18,"[ＦＢ] 醫勞盟-關於勞基法",8,"M.1513565960.A.7C7"
"161",2017-12-18,"[問卦] 有沒有偷換概念換很爛的八卦?",2,"M.1513565991.A.977"
"162",2017-12-18,"[問卦] 何貝勒爺可以幫我一家都抬旗嗎？",2,"M.1513566014.A.DA5"
"163",2017-12-18,"[新聞] 【殺女片】陸女在港肢解12歲女兒　母女同",48,"M.1513566039.A.587"
"164",2017-12-18,"[新聞] 「芳華」上映 昆明老兵全副軍裝舉紅旗進",4,"M.1513566049.A.955"
"165",2017-12-18,"[問卦] 餐廳是不是冠上個X式就很好賣?",9,"M.1513566069.A.520"
"166",2017-12-18,"Re: [新聞] 陸客遊台心得列7大點…形容「不過如此」!",0,"M.1513566086.A.2F7"
"167",2017-12-18,"[問卦] 哪句約嗎語最道地？",1,"M.1513566116.A.253"
"168",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",4,"M.1513566168.A.FF2"
"169",2017-12-18,"[新聞] 新生兒今年恐跌破20萬 衛福部：少子化辦",-55,"M.1513566171.A.902"
"170",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",0,"M.1513566175.A.989"
"171",2017-12-18,"Re: [問卦] 氣象戰是不是太誇張了?",2,"M.1513566188.A.D26"
"172",2017-12-18,"[新聞] 空污法修正 龔明鑫：最優先考量是供電穩",0,"M.1513566192.A.D7F"
"173",2017-12-18,"Re: [新聞] 一分鐘打350字！ 唐鳳推開放政府就靠她",1,"M.1513566272.A.8D1"
"174",2017-12-18,"[新聞] 就是今日！網傳血洗彰中 請假學生多一倍",27,"M.1513566283.A.A91"
"175",2017-12-18,"[問卦] 這是什麼鬼遊戲？",-1,"M.1513566323.A.731"
"176",2017-12-18,"[新聞] 騎士摔車怪救護車突右切　消防員反控「超",19,"M.1513566389.A.E19"
"177",2017-12-18,"[問卦] 拍海角七號2有機會拯救墾丁觀光嗎?",4,"M.1513566404.A.F33"
"178",2017-12-18,"[問卦] 在集資平台買東西會被騙嗎？",4,"M.1513566409.A.6A2"
"179",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",2,"M.1513566424.A.660"
"180",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",-3,"M.1513566435.A.0A4"
"181",2017-12-18,"Re: [新聞] 「我有妳性愛影片！」18歲辣妹嚇到糾眾痛",0,"M.1513566468.A.7D0"
"182",2017-12-18,"[新聞] 加彭小兒麻痹新病例絕跡 世衛組織證實",1,"M.1513566496.A.564"
"183",2017-12-18,"[新聞] 恐怖！人夫睡醒發現棉被鼓鼓的　掀開真<U+AC31>",-2,"M.1513566523.A.201"
"184",2017-12-18,"[問卦] 存款150萬",19,"M.1513566542.A.2DB"
"185",2017-12-18,"[問卦] 親 好像跟很像哪會對啊",5,"M.1513566561.A.5D8"
"186",2017-12-18,"[問卦] 中國成長停滯時中共如何處理內部問題？",4,"M.1513566569.A.551"
"187",2017-12-18,"[問卦] 最好的英文教學方式的八卦??",2,"M.1513566587.A.0CC"
"188",2017-12-18,"[問卦] 到底是在道地什麼?",0,"M.1513566595.A.CD8"
"189",2017-12-18,"[新聞] 江啟臣成台中屠龍手　藍營欲打造「反空",-22,"M.1513566610.A.EC9"
"190",2017-12-18,"[新聞] 馬英九質疑 檢方製造「有罪」氛圍",1,"M.1513566617.A.8BA"
"191",2017-12-18,"[問卦] 手遊是不是只要有車就能吃雞啊？？",1,"M.1513566630.A.562"
"192",2017-12-18,"[問卦] 為什麼鼎王沒有業者跳出來說破壞行規",5,"M.1513566633.A.38C"
"193",2017-12-18,"[問卦] 哪句滿語講出來最道地",3,"M.1513566659.A.5BC"
"194",2017-12-18,"[新聞] 家長氣炸！為挑戰金氏紀錄　5百小球員寒",2,"M.1513566672.A.72F"
"195",2017-12-18,"[新聞] 何家自豪正黃旗？「真皇族後裔」出面：",11,"M.1513566694.A.CBD"
"196",2017-12-18,"[問卦] 為什麼猶太人不是歸類在亞裔？",10,"M.1513566707.A.C1A"
"197",2017-12-18,"[問卦] 車子開在高速公路上壞掉惹",-1,"M.1513566734.A.1E0"
"198",2017-12-18,"[問卦] 有沒有充電電池越用越多的八卦",2,"M.1513566737.A.16A"
"199",2017-12-18,"[新聞] 顧立雄：這二原因 影響明年台股",3,"M.1513566749.A.1BE"
"200",2017-12-18,"[問卦] 愛吃肯德基不愛吃丹丹、頂呱呱算叛國嗎?",1,"M.1513566763.A.34B"
"201",2017-12-18,"[問卦] 台北484應該蓋一座燃煤發電廠？",15,"M.1513566793.A.DF7"
"202",2017-12-18,"[問卦] 台灣有很多火鍋店可以開出這種條件嗎?",29,"M.1513566814.A.BFD"
"203",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",6,"M.1513566824.A.5F7"
"204",2017-12-18,"[問卦] 跨年的賀歲片是哪部?",3,"M.1513566844.A.975"
"205",2017-12-18,"[問卦] 什麼關鍵字一秀出來就是道地的黑店啊？",6,"M.1513566887.A.51B"
"206",2017-12-18,"[新聞] 美國防部不能說的祕密 年花6億調查UFO",5,"M.1513566890.A.96D"
"207",2017-12-18,"[問卦] 要如何快速區分台北人？",8,"M.1513566895.A.48A"
"208",2017-12-18,"[問卦] 自助餐夾多少才是貨真價實的肥宅?",-2,"M.1513566930.A.FFF"
"209",2017-12-18,"[問卦] 聖結石為啥突然爆紅了",1,"M.1513566961.A.709"
"210",2017-12-18,"[問卦] 立花里子當台市長有沒有搞頭",9,"M.1513566976.A.1CC"
"211",2017-12-18,"[問卦] 有沒有臉書很假掰的八卦？",-1,"M.1513566984.A.F0F"
"212",2017-12-18,"[ＦＢ] 姚文智 不多說 3000市民參與我參選時刻",5,"M.1513566995.A.C5B"
"213",2017-12-18,"[問卦] 滿清皇族後代不會因此覺得羞恥嗎",5,"M.1513567058.A.97D"
"214",2017-12-18,"[問卦] 高雄街頭出現很多停看的標示",1,"M.1513567064.A.D3F"
"215",2017-12-18,"[ＦＢ] 高雄空污遊行 黃復興黨部動手打人",10,"M.1513567066.A.315"
"216",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",4,"M.1513567091.A.48C"
"217",2017-12-18,"[問卦] 你們會不會記得小時候 那些不實際的夢",11,"M.1513567098.A.831"
"218",2017-12-18,"[新聞] 2018年恐爆發世界大戰地區 台灣列第二",2,"M.1513567113.A.8AD"
"219",2017-12-18,"[新聞] 海軍飛行員目擊UFO：加速之快從未見過",12,"M.1513567124.A.E6F"
"220",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",2,"M.1513567144.A.A54"
"221",2017-12-18,"[新聞] 交往AA制　她飲料喝得太大口！老公碎念7P",-7,"M.1513567151.A.6DC"
"222",2017-12-18,"[問卦] 台灣的守護神是誰？",6,"M.1513567155.A.8DD"
"223",2017-12-18,"[問卦] 為什麼日本崛起的晚衰落的快",0,"M.1513567168.A.C38"
"224",2017-12-18,"[問卦]八旗跟朝廷大臣都挺八爺 為什麼還輸四爺?",20,"M.1513567181.A.CA5"
"225",2017-12-18,"[問卦] 噴發中的阿姆斯特朗旋風噴射阿姆斯特朗砲",3,"M.1513567202.A.2C6"
"226",2017-12-18,"Re: [新聞] 【殺女片】陸女在港肢解12歲女兒　母女同",3,"M.1513567206.A.2F2"
"227",2017-12-18,"Re: [問卦] 台北484應該蓋一座燃煤發電廠？",1,"M.1513567225.A.DE5"
"228",2017-12-18,"[問卦] ptt被公司封鎖怎麼辦辣？",0,"M.1513567243.A.761"
"229",2017-12-18,"Re: [問卦] 民主真的是一個好制度嗎",2,"M.1513567271.A.C49"
"230",2017-12-18,"Re: [問卦] 嬰兒爽身粉可以用在哪",0,"M.1513567279.A.247"
"231",2017-12-18,"[問卦] 愛吃丹丹、頂呱呱算愛國嗎？",6,"M.1513567281.A.EBA"
"232",2017-12-18,"[問卦] 猶太人吸毒氣 南部人吸廢氣 哪個慘",-1,"M.1513567299.A.A5C"
"233",2017-12-18,"[新聞] 謝金正恩「義舉」 加薩餐廳給北韓人打2折",21,"M.1513567312.A.B1B"
"234",2017-12-18,"[問卦] 請問法國在二戰有什麼貢獻?",3,"M.1513567320.A.0E0"
"235",2017-12-18,"[問卦] 有沒有中國滴滴打車正式進入台灣的卦？",6,"M.1513567322.A.005"
"236",2017-12-18,"[新聞]",-50,"M.1513567352.A.ADE"
"237",2017-12-18,"Re: [問卦] 台灣有很多火鍋店可以開出這種條件嗎?",3,"M.1513567360.A.8D0"
"238",2017-12-18,"[問卦] 上ptt沒看書考試不會寫該如何調適",-4,"M.1513567374.A.992"
"239",2017-12-18,"[新聞] 印度驚現疑似恐龍遺骸 仍保留部分肉身",40,"M.1513567410.A.2B8"
"240",2017-12-18,"Re: [新聞] 何守正真的是滿清貝勒！小嫻認證血統：1",20,"M.1513567466.A.BDD"
"241",2017-12-18,"[問卦] 誰更改google地圖的啊?",-1,"M.1513567589.A.463"
"242",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",3,"M.1513567602.A.45E"
"243",2017-12-18,"[新聞] 花園夜市攤商幹架　1人遭空氣槍射傷臉頰",4,"M.1513567622.A.EA4"
"244",2017-12-18,"Re: [新聞] 大陸海底撈玩很大，台灣火鍋業者氣炸了",-7,"M.1513567625.A.357"
"245",2017-12-18,"Re: [新聞] 同意罷免比不同意多 黃國昌：門檻設定導",-3,"M.1513567726.A.066"
"246",2017-12-18,"[問卦] 少部分外省人自以為高級的八卦？",32,"M.1513567783.A.2BF"
"247",2017-12-18,"[新聞] 10罪犯遭判死即槍決  露詭異微笑萬人圍觀",9,"M.1513567839.A.B2E"
"248",2017-12-18,"[問卦] 隔壁人妻穿露背毛衣勾引我？",-1,"M.1513567854.A.EB0"
"249",2017-12-18,"Re: [問卦] 甲甲性教育中的肛門是？",2,"M.1513567863.A.AE4"
"250",2017-12-18,"[問卦]35歲以上還沒過結婚的比例？",3,"M.1513567881.A.461"
"251",2017-12-18,"[新聞] 2018恐爆發戰爭地區 臺灣列第二",9,"M.1513567882.A.247"
"252",2017-12-18,"Re: [問卦] 高雄房價CP值484屌打全台？",-6,"M.1513567892.A.2A4"
